Heading,Source,Date,Symbol,Month
"IT stocks: Persistent Systems, LTIM, TCS, Infosys surge up to 5% on Nov 6",Business Standard,2024-11-06,HCLTECH,2024-11
"US election results: TCS, Infosys, HCL Tech, TechM shares lead Sensex gainers; here's why",Business Today,2024-11-06,HCLTECH,2024-11
