Heading,Source,Date,Symbol,Month
"Q2 results today: Asian Paints, Divis Labs, TVS Electronics, Aurobindo Pharma & Uttkarsh Small Finance Bank among others",Mint,2024-11-09,DIVISLAB,2024-11
"Divis Laboratories Q2 Results: Profit Jumps 47%, Beats Estimates",NDTV Profit,2024-11-09,DIVISLAB,2024-11
"Divis Labs Q2 Preview: Net profit may jump 36%, revenue by 15 YoY%",Business Standard,2024-11-07,DIVISLAB,2024-11
"Divi's Labs Q2 Results: Net Profit Jumps 46.55% to Rs 510 Crore, Total Income Up 22.5%",News18,2024-11-10,DIVISLAB,2024-11
"Dr Reddy's Labs Q2 Preview: Profits may decline 7%, revenues to rise 12%",Business Standard,2024-11-04,DIVISLAB,2024-11
Govt launches Rs 500 crore scheme to strengthen medical devices industry,Business Standard,2024-11-08,DIVISLAB,2024-11
Block deals: PI Opportunities AIF V LLP executes major trades across multiple blue-chip stocks,Moneycontrol,2024-11-06,DIVISLAB,2024-11
