Heading,Source,Date,Symbol,Month
"IFC commits $ 400 mn to Bajaj Finance to help boost climate finance, empower women",The Economic Times,2024-11-06,BAJAJFINSV,2024-11
IFC to partner with Bajaj Finance to pump in $400 mn for climate finance,Business Standard,2024-11-06,BAJAJFINSV,2024-11
"IFC invests $400 million in Bajaj Finance, aiming to quadruple climate loans by 2027",BusinessLine,2024-11-06,BAJAJFINSV,2024-11
IFC to Invest USD 400 Million in Bajaj Finance to Boost Climate Finance,Energetica India Magazine,2024-11-07,BAJAJFINSV,2024-11
Bajaj Finance secures $400 million loan from IFC to boost electric vehicle sales,The New Indian Express,2024-11-06,BAJAJFINSV,2024-11
"RIL, IndusInd Bank, Bajaj Finance, Maruti Suzuki India, BPCL shares lead downgrades post Q2 results",Business Today,2024-11-04,BAJAJFINSV,2024-11
"Scammers pose as Bajaj Finance agents, cheat Hyderabad man of Rs 1.73 lakhs",NewsMeter,2024-11-08,BAJAJFINSV,2024-11
