Date,Close
2024-12-09 00:00:00+05:30,24619.0
2024-12-10 00:00:00+05:30,24610.05078125
2024-12-11 00:00:00+05:30,24641.80078125
2024-12-12 00:00:00+05:30,24548.69921875
2024-12-13 00:00:00+05:30,24768.30078125
