Heading,Source,Date,Symbol
Why did stock exchanges fine Indian Oil and Bharat Petroleum for the fifth successive quarter?,Mint,25 Aug 2024,BPCL
"BPCL, IOCL, HPCL rally over 6% in two days; Cut in windfall tax fan OMC stocks to new highs",Financial Express,20 Aug 2024,BPCL
100% return in 2 years: BPCL shares in action as PSU plans expansion of core business,Zee Business,19 Aug 2024,BPCL
