Heading,Source,Date,Symbol
Morgan Stanley buys 3.13 crore shares of L&T Finance for Rs 534 crore via block deal,The Economic Times,13 Jun 2024,LT
"Budget 2024: D-Street experts recommend L&T, Wipro, HAL, among 18 top picks ahead of Modi 3.0's first Union Budget",Mint,30 Jun 2024,LT
L&T share price gains after bagging large offshore order from ONGC,Business Standard,13 Jun 2024,LT
"Block deals: Morgan Stanley, Larsen & Toubro and Mirae AMC buy stake in L&T Finance",CNBC TV18,13 Jun 2024,LT
L&T secures 'significant' offshore order from ONGC; stock down,Business Today,1 Jul 2024,LT
Rs 28/share Dividend Stock: Larsen & Toubro shares trade ex-dividend,Zee Business,20 Jun 2024,LT
"What are top infrastructure stocks to bet on? L&T, RVNL, IRCON in focus after Modi 3.0 Cabinet swears in - Market News",Financial Express,12 Jun 2024,LT
"L&T’s building and factories business bags multiple orders, stock trades in green",Upstox,19 Jun 2024,LT
"L&T Construction wins multiple ‘significant’ orders, including Hyderabad hospital, Mumbai office...",Moneycontrol,18 Jun 2024,LT
"DCX Systems bags ₹1,250 crore order from Larsen & Toubro for electronic modules",CNBC TV18,1 Jul 2024,LT
