Heading,Source,Date,Symbol
"Dividend stocks: Asian Paints, Tata Motors, Jindal Saw among 6 stocks to trade ex-dividend today",Mint,11 Jun 2024,ASIANPAINT
"Asian Paints expands capacity at Mysuru plant to 6,00,000 KL",Business Standard,1 Jul 2024,ASIANPAINT
Singapore subsidiary of Indian paint maker raises stake in Egyptian unit,Nanyang Technological University - NTU Singapore,19 Jun 2024,ASIANPAINT
"Asian Paints doubles production capacity at Mysuru plant for Rs 1,3o5 crore investment",The Economic Times,1 Jul 2024,ASIANPAINT
It's Probably Less Likely That Asian Paints Limited's (NSE:ASIANPAINT) CEO Will See A Huge Pay Rise This Year,Simply Wall Street,19 Jun 2024,ASIANPAINT
"Asian Paints’ Singapore unit acquires stake in Egypt’s SCIB Chemicals, stock up 2%",Upstox,28 Jun 2024,ASIANPAINT
"Demand for paint remains subdued due to general elections; Asian Paints bags biggest market share, reveals report",Financial Express,17 Jun 2024,ASIANPAINT
Inside Story Of A Massive Fight For 'Patents' Involving Asian Paints Promoter,BW Businessworld,17 Jun 2024,ASIANPAINT
"Stock market today: Here's why shares of Adani Green Energy, Suzlon, Tata Motors, Nazara Tech, and Asian Paints are in focus",Firstpost,10 Jun 2024,ASIANPAINT
"Stocks to Buy: Asian Paints, PNC Infratech among top 10 picks by Centrum Broking",Mint,26 Jun 2024,ASIANPAINT
