Heading,Source,Date,Symbol
"Morgan Stanley buys 1.7 cr shares of Axis Bank for Rs 2,083 crore",The Economic Times,21 Jun 2024,AXISBANK
Axis Bank Joins hand with Piramal Finance Under Co-Lending Business,Elets BFSI,1 Jul 2024,AXISBANK
Axis Bank buys additional stake in Max Life Insurance for Rs 336 crore,Business Standard,19 Jun 2024,AXISBANK
Axis Bank and Piramal Finance join forces for co-lending business; details here,Mint,1 Jul 2024,AXISBANK
Axis Bank buys additional stake in Max Life Insurance for Rs 336 crore,Deccan Herald,19 Jun 2024,AXISBANK
FIU imposes over Rs 1.66 cr fine on Axis Bank for failing to detect fraud NSG account,ETLegalWorld.com,12 Jun 2024,AXISBANK
Axis Bank Fined Over Rs 1.66 Crore For Fraud Account,NDTV Profit,12 Jun 2024,AXISBANK
Axis Bank raises stake in Max Life Insurance for $4.3 million - Hindustan Times,Hindustan Times,19 Jun 2024,AXISBANK
"Closing Bell | Sensex ends above 78000 mark, Nifty over 23700; Axis Bank, ICICI Bank, HDFC Bank top gainers",Moneycontrol,25 Jun 2024,AXISBANK
FIU fines Axis Bank Rs 1.66 cr for failing to detect fraud NSG account,Business Standard,12 Jun 2024,AXISBANK
