Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-02 00:00:00+05:30,1800.6346145613195,1830.352075827558,1788.3577977072068,1823.48291015625,2014744,0.0,0.0
2024-12-03 00:00:00+05:30,1835.662320104869,1847.646787285994,1824.0189681445167,1842.2391357421875,2954648,0.0,0.0
2024-12-04 00:00:00+05:30,1833.7136653070277,1861.9696144536292,1829.4265319936637,1848.962158203125,3730643,0.0,0.0
2024-12-05 00:00:00+05:30,1836.6367278227935,1888.3743222034973,1835.6623847311103,1874.6361083984375,3881814,0.0,0.0
2024-12-06 00:00:00+05:30,1876.58464221214,1889.5920976422942,1866.1592195529704,1873.3692626953125,2250408,0.0,0.0
2024-12-09 00:00:00+05:30,1865.8668305519764,1876.6333681939493,1852.2260286576018,1860.897705078125,1379520,0.0,0.0
2024-12-10 00:00:00+05:30,1867.2796176575305,1892.9536511728406,1863.1386598567844,1886.6690673828125,2695207,0.0,0.0
2024-12-11 00:00:00+05:30,1876.828289843559,1885.1589704510445,1866.8412736354364,1881.3590087890625,1387117,0.0,0.0
2024-12-12 00:00:00+05:30,1875.5615900027942,1898.994587724248,1872.200154085245,1886.52294921875,2306173,0.0,0.0
2024-12-13 00:00:00+05:30,1889.2511509814049,1924.3275003549638,1863.284885226918,1918.28662109375,2569918,0.0,0.0
2024-12-16 00:00:00+05:30,1920.283876206989,1929.1991384374387,1900.2124342109166,1904.2559814453125,1371189,0.0,0.0
2024-12-17 00:00:00+05:30,1895.3895201653754,1912.8301650338963,1888.2767685598537,1900.553466796875,1987909,0.0,0.0
2024-12-18 00:00:00+05:30,1898.9945750678412,1921.355700144015,1896.8023032392612,1910.0533447265625,3460812,0.0,0.0
2024-12-19 00:00:00+05:30,1860.9951073423565,1896.2662759375876,1860.9951073423565,1884.6229248046875,1916115,0.0,0.0
2024-12-20 00:00:00+05:30,1904.4508833812183,1907.4226772304112,1847.744165993281,1862.310546875,3786921,0.0,0.0
2024-12-23 00:00:00+05:30,1869.2771218039773,1889.6409151228993,1850.4236077720468,1854.1748046875,2058339,0.0,0.0
2024-12-24 00:00:00+05:30,1859.6310269700793,1874.2949367029735,1840.7775136980404,1848.2799072265625,1310301,0.0,0.0
2024-12-26 00:00:00+05:30,1856.7080839288542,1859.923463554715,1837.9033345115758,1851.9825439453125,1065107,0.0,0.0
2024-12-27 00:00:00+05:30,1851.251898154648,1854.077516944768,1834.3957148750508,1843.4571533203125,1328546,0.0,0.0
2024-12-30 00:00:00+05:30,1839.5596839328393,1918.432706492221,1817.7831404875142,1879.458984375,6262203,0.0,0.0
2024-12-31 00:00:00+05:30,1866.0616962678707,1878.3385134175244,1830.3521198898102,1868.205322265625,1968650,0.0,0.0
