Date,Close
2024-10-28 00:00:00+05:30,24339.150390625
2024-10-29 00:00:00+05:30,24466.849609375
2024-10-30 00:00:00+05:30,24340.849609375
2024-10-31 00:00:00+05:30,24205.349609375
2024-11-01 00:00:00+05:30,24304.349609375
