Heading,Source,Date,Symbol,Month
"Cipla shares in focus on Rs 2,000 crore likely block deal",The Economic Times,2024-12-02,CIPLA,2024-12
Block deals: Cipla promoters offload 1.72% stake,Moneycontrol,2024-12-02,CIPLA,2024-12
"Stocks to Watch, Dec 3: Cipla, Axis Bank, Swiggy, TaMo, Adani Ports, SBI",Business Standard,2024-12-03,CIPLA,2024-12
Cipla stake sale: 1.72% equity changes hands in block deals; promoters likely sellers,Moneycontrol,2024-12-02,CIPLA,2024-12
"Stocks to Watch, Dec 2: HUL, Raymond, SBI, Cipla Titan, Adani Group shares",Business Standard,2024-12-02,CIPLA,2024-12
"Cipla shares in focus as promoters Samina and Rumana Hamied offload 1.72% stake for Rs 2,111 crore",The Economic Times,2024-12-03,CIPLA,2024-12
"Stocks To Watch: Cipla, RBL Bank, Bajaj Finance, RVNL, Aster DM Healthcare And More",NDTV Profit,2024-12-02,CIPLA,2024-12
"Samina and Rumana Hamied Sell 1.72% Stake in Cipla for Rs 2,111 Crore, Reducing Promoter Holdings",Goodreturns,2024-12-02,CIPLA,2024-12
"Stocks to Buy today: GFSC, HUDCO, Cipla and more – IIFl Securities",News9live,2024-12-02,CIPLA,2024-12
