Heading,Source,Date,Symbol
"Power Grid Corporation Of India share are up by 0.7%, Nifty down by -0.52% | Stock Market News",Mint,17 Oct 2024,POWERGRID
POWERGRID Acquires Jam Khambhaliya Transmission at INR 6.77 Crore,Energetica India Magazine,16 Oct 2024,POWERGRID
