Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-01 00:00:00+05:30,1551.6594926615794,1559.9377618351264,1538.4241615850676,1546.1572265625,538362,0.0,0.0
2024-11-04 00:00:00+05:30,1570.3971201697736,1589.1843352882524,1549.577461379644,1570.991943359375,4190449,0.0,0.0
2024-11-05 00:00:00+05:30,1570.0005083856736,1596.1241985243812,1564.101653555711,1587.4493408203125,2238168,0.0,0.0
2024-11-06 00:00:00+05:30,1596.3720518192627,1598.5036124883836,1567.4228608002568,1580.36083984375,2074821,0.0,0.0
2024-11-07 00:00:00+05:30,1586.2597847352438,1588.2426094661628,1545.1657905957534,1562.6146240234375,1512145,0.0,0.0
2024-11-08 00:00:00+05:30,1561.573502380613,1584.0290153648707,1555.228439403978,1578.9232177734375,1718495,0.0,0.0
2024-11-11 00:00:00+05:30,1576.4446945488455,1586.0118475727993,1531.2363172846935,1539.465087890625,1725382,0.0,0.0
2024-11-12 00:00:00+05:30,1537.730217095786,1543.5794533075723,1508.8800200823093,1512.0526123046875,2782808,0.0,0.0
2024-11-13 00:00:00+05:30,1503.476828977106,1512.7961292727616,1488.3081716112606,1492.67041015625,1552443,0.0,0.0
2024-11-14 00:00:00+05:30,1484.1442216280839,1503.9724677420195,1477.4521885646307,1486.87060546875,1469143,0.0,0.0
2024-11-18 00:00:00+05:30,1484.6400414951588,1492.2243704190537,1448.3047535039118,1452.6669921875,1760344,0.0,0.0
2024-11-19 00:00:00+05:30,1452.4190427192575,1473.0899653003137,1444.3390081406833,1458.912841796875,1116002,0.0,0.0
2024-11-21 00:00:00+05:30,1457.376150484583,1465.406566293054,1441.3648168717948,1452.914794921875,1363706,0.0,0.0
2024-11-22 00:00:00+05:30,1453.4105433602947,1483.3016507040659,1447.5116881313165,1473.7344970703125,704859,0.0,0.0
2024-11-25 00:00:00+05:30,1483.053783073441,1494.554142319055,1474.725894991439,1490.3902587890625,2453548,0.0,0.0
2024-11-26 00:00:00+05:30,1501.9896463894354,1501.9896463894354,1477.2539577174366,1479.881103515625,873585,0.0,0.0
2024-11-27 00:00:00+05:30,1474.329214178862,1489.101281723934,1455.888969515045,1478.344482421875,1676606,0.0,0.0
2024-11-28 00:00:00+05:30,1472.3464574474742,1492.0755874258134,1461.242687531251,1479.9307861328125,4358321,0.0,0.0
2024-11-29 00:00:00+05:30,1477.204390934089,1534.40883471112,1477.204390934089,1520.7274169921875,3256635,0.0,0.0
