Heading,Source,Date,Symbol
ICICI Bank vs Axis Bank: Which private sector lender should investors choose for long term?,Mint,21 May 2024,ICICIBANK
ICICI Bank approves fresh 6.5 lakh shares ESOP options; stock drops 1%,Moneycontrol,22 May 2024,ICICIBANK
"Five stocks contribute 75% to Nifty's latest 1,000-point rally",Moneycontrol,24 May 2024,ICICIBANK
