Heading,Source,Date,Symbol
Jio Financial Services arm plans Rs 36K crore deal with Reliance Retail,Business Standard,24 May 2024,RELIANCE
Jio Financial seeks shareholders approval for up to 49% foreign equity investments,The Economic Times,23 May 2024,RELIANCE
