Date,Close
2024-07-29 00:00:00+05:30,24836.099609375
2024-07-30 00:00:00+05:30,24857.30078125
2024-07-31 00:00:00+05:30,24951.150390625
2024-08-01 00:00:00+05:30,25010.900390625
2024-08-02 00:00:00+05:30,24717.69921875
