Date,Close
2023-09-18 00:00:00+05:30,20133.30078125
2023-09-20 00:00:00+05:30,19901.400390625
2023-09-21 00:00:00+05:30,19742.349609375
2023-09-22 00:00:00+05:30,19674.25
