Date,Open,High,Low,Close,Adj Close,Volume
2022-03-21,689.7000122070312,699.0,679.0,681.2999877929688,651.2384033203125,4609771
2022-03-22,678.8499755859375,699.9000244140625,677.4500122070312,696.5,665.7676391601562,4811589
2022-03-23,702.9000244140625,710.0,692.25,704.4000244140625,673.3191528320312,8964532
2022-03-24,704.5,719.5,704.2000122070312,715.0999755859375,683.5469360351562,6069039
2022-03-25,718.0,726.5,710.25,721.3499755859375,689.521240234375,16121868
