Heading,Source,Date,Symbol
NTPC Green Energy shares fall 3% as 1-month lock-in period ends today,The Economic Times,26 Dec 2024,NTPC
Newsletter | NTPC Green Energy's first upper circuit; Why banks end co-branded credit card deals & more,CNBC TV18,3 Dec 2024,NTPC
NTPC Green Energy shares zoom 10% to hit record high; here's what analysts say,Business Today,3 Dec 2024,NTPC
"Ntpc Share Price Highlights : Ntpc closed today at ₹341.95, down -2.09% from yesterday's ₹349.25 | Stock Market News",Mint,18 Dec 2024,NTPC
"NTPC Green Energy shares sink 4% as one-month lock-in ends, 1.8 crore shares free to trade",Moneycontrol,26 Dec 2024,NTPC
NTPC Green Energy Share Price Slumps 6% As Anchor Investor Lock-In Period For IPO Ends Today; BUY?,Goodreturns,26 Dec 2024,NTPC
NTPC Green Energy shares down 10% from recent record high; is it time to book profit?,Business Today,5 Dec 2024,NTPC
"Ntpc Share Price Highlights : Ntpc closed today at ₹358.2, down -1.55% from yesterday's ₹363.85 | Stock Market News",Mint,2 Dec 2024,NTPC
"NTPC Green Energy, Apollo Tyres & Bajaj Finance: What Akshay Bhagwat of JM Financial says on these stocks",Business Today,12 Dec 2024,NTPC
"Ntpc Share Price Highlights : Ntpc closed today at ₹365.55, down -0.88% from yesterday's ₹368.8 | Stock Market News",Mint,11 Dec 2024,NTPC
