Heading,Source,Date,Symbol
"Bajaj Finance's AUM rises 31% in Q1FY25, new loans booking improves by 10%",Business Standard,3 Jul 2024,BAJAJFINSV
"Bajaj Finance share price gains as AUM spikes 31%, new loans booking grow 10% YoY in Q1",Mint,4 Jul 2024,BAJAJFINSV
