Heading,Source,Date,Symbol
Vivek Chandrakant Tongaonkar takes charge as ONGC Director (Finance),ET EnergyWorld,2 Jul 2024,ONGC
ONGC names new finance director,Asian Power,3 Jul 2024,ONGC
ONGC Announces New Director (Finance),newsip.in,2 Jul 2024,ONGC
Vivek Chandrakant Tongaonkar appointed as ONGC’s New Director (Finance) and CFO,PSU Connect,2 Jul 2024,ONGC
