Heading,Source,Date,Symbol
"BPCL Q1 results: Net profit falls 71% to Rs 3,015 cr, shares decline 4.5%",Moneycontrol,19 Jul 2024,BPCL
"Shares of oil marketing companies rally up to 6%; BPCL, HPCL at new highs",Business Standard,30 Jul 2024,BPCL
"BPCL Q1 Results: Net profit falls 73% to ₹2,841.55 crore, revenues remain unchanged",Mint,19 Jul 2024,BPCL
"HPCL, BPCL shares rise up to 17% in five trading sessions; UBS sees further upside",CNBC TV18,30 Jul 2024,BPCL
"India's BPCL posts fall in Q1 profit on lower marketing margins, higher costs",Reuters,19 Jul 2024,BPCL
"HPCL, BPCL, IOC: Which oil marketing company should you buy after tepid Q1 results?",Business Today,31 Jul 2024,BPCL
"Q1 Results: Wipro, RIL, BPCL, Patanjali Foods, Paytm, PVR INOX, among others to report Q1 numbers today",Financial Express,19 Jul 2024,BPCL
"'BPCL is not for sale', confirms Oil Minister Hardeep Singh Puri; here's why",Upstox,6 Jul 2024,BPCL
"Investors pin hope of govt support amid under-recoveries of BPCL, HPCL",Business Standard,30 Jul 2024,BPCL
"HPCL, BPCL ,IOCL share price gain up to 6%: Should you Buy, Sell or Hold the stocks?",Mint,30 Jul 2024,BPCL
