Heading,Source,Date,Symbol
"Stock Radar: ICICI Bank, India Cements, BHEL, Biocon, REC, IndusInd Bank, UltraTech in focus on Monday",Moneycontrol,29 Jul 2024,INDUSINDBK
"Banks under pressure; ICICI, IndusInd, BOB, IDFC First down up to 3%",Business Standard,2 Jul 2024,INDUSINDBK
"Stocks in news: ICICI Bank, Adani Wilmar, ACC, Dr Reddy's, IndiGo, IndusInd Bank",The Economic Times,29 Jul 2024,INDUSINDBK
"At Rs 2,171 crore, IndusInd Bank Q1 PAT misses estimate",Financial Express,26 Jul 2024,INDUSINDBK
"IndusInd Bank Q1 Results: Net profit rises 2% to ₹2,171 crore, NII up 11% YoY",Mint,26 Jul 2024,INDUSINDBK
"IndusInd Bank Q1 preview: NII, profit to grow in double-digits; margin pressure likely",Moneycontrol,25 Jul 2024,INDUSINDBK
IndusInd Bank raises asset concerns as NPAs zoom to 9-month highs – Is it a sell on highs now?,Financial Express,29 Jul 2024,INDUSINDBK
"For IndusInd Bank, no quick turnaround in sight",Mint,11 Jul 2024,INDUSINDBK
"Moody’s affirms IndusInd Bank's ratings, upgrades baseline credit assessment with stable outlook",The Economic Times,18 Jul 2024,INDUSINDBK
"Stocks to Watch, July 22: RIL, HDFC Bank, Wipro, YES Bank, IDBI Bank, PVR",Business Standard,22 Jul 2024,INDUSINDBK
