Heading,Source,Date,Symbol
Tata Consumer Products share price falls over 3% after board approves rights issue priced at 35% discount,Financial Express,24 Jul 2024,TATACONSUM
"Tata Consumer announces Rs 3,000 crore rights issue; ex-date tomorrow",The Economic Times,25 Jul 2024,TATACONSUM
"Tata Consumer Products to boost growth of tea, coffee, salt businesses",Business Standard,8 Jul 2024,TATACONSUM
Tata Consumer Products' net profit drops 14.3% to Rs 289.25 crore in Q1 FY25,ET Retail,31 Jul 2024,TATACONSUM
"Tata Consumer Products rights issue: Tata group firm to raise Rs 3,000 crore; check record date and other details",Zee Business,23 Jul 2024,TATACONSUM
"Stocks to watch: Tata Consumer, ITC, Tata Steel, IOC, Torrent Power, Titagarh Rail, Granules India",Mint,31 Jul 2024,TATACONSUM
"Tata Consumer launches pilot programmes to expand distribution to pharmacies, food service channels",Moneycontrol,30 Jul 2024,TATACONSUM
Tata Consumer Products calls for media pitch worth Rs 150-200 crore,Exchange4media,26 Jul 2024,TATACONSUM
"HUL, Bajaj Finance, Vedanta, Tata Consumer, Torrent Pharma and more: Stocks to watch on July 24",CNBC TV18,23 Jul 2024,TATACONSUM
"Stock recommendations by analyst for July 19: M&M, ITD Cementation and Tata Consumer",BUSINESS TODAY,19 Jul 2024,TATACONSUM
