Date,Close
2024-06-10 00:00:00+05:30,23259.19921875
2024-06-11 00:00:00+05:30,23264.849609375
2024-06-12 00:00:00+05:30,23322.94921875
2024-06-13 00:00:00+05:30,23398.900390625
2024-06-14 00:00:00+05:30,23465.599609375
