Date,Close
2024-09-16 00:00:00+05:30,25383.75
2024-09-17 00:00:00+05:30,25418.55078125
2024-09-18 00:00:00+05:30,25377.55078125
2024-09-19 00:00:00+05:30,25415.80078125
2024-09-20 00:00:00+05:30,25790.94921875
