Date,Open,High,Low,Close,Adj Close,Volume
2021-05-17,553.5569458007812,553.5569458007812,535.741455078125,539.5205078125,531.7139282226562,13677009
2021-05-18,537.4100952148438,542.7106323242188,524.6987915039062,526.4656372070312,518.8479614257812,34968901
2021-05-19,527.987060546875,530.5881958007812,516.502685546875,518.4658203125,510.9638977050781,19583966
2021-05-20,521.2142333984375,521.2142333984375,510.41693115234375,511.054931640625,503.6602478027344,14036583
2021-05-21,513.6070556640625,523.4718017578125,512.3800659179688,521.1651000976562,513.6241455078125,10492773
