Heading,Source,Date,Symbol,Month
"Cipla promoters may sell 1.72% stake worth Rs 2,000 crore via block deal",Business Standard,2024-11-29,CIPLA,2024-11
"Cipla promoters to sell shares worth Rs 2,000 crore via block deal: CNBC-Awaaz",Moneycontrol,2024-11-29,CIPLA,2024-11
"Stock Market Highlights: Nifty reclaims 21 DEMA, forms green candle. How to trade on Monday?",The Economic Times,2024-11-29,CIPLA,2024-11
Stock market today: Trade setup for Nifty 50 to Russia-Ukraine war; 5 stocks to buy or sell Friday — Nov 29,Mint,2024-11-29,CIPLA,2024-11
"Stock market today: Trade setup for Nifty 50, gold to Russia-Ukraine war; 5 stocks to buy or sell on Tuesday — Nov 26",Mint,2024-11-26,CIPLA,2024-11
"Stock market today: Trade setup for Nifty 50, global markets to Israel-Iran conflict; 5 stocks to buy or sell Wednesday",Mint,2024-11-27,CIPLA,2024-11
Shares to buy: Prashanth Tapse of Mehta Equities suggests these three stocks to buy in the short term - December 2024,Mint,2024-11-29,CIPLA,2024-11
