Heading,Source,Date,Symbol,Month
Dr Reddys Share Price Highlights: Dr. Reddys Stock Price History,The Economic Times,2024-11-25,DRREDDY,2024-11
"Stocks in news: RIL, PC Jeweller, Dr Reddy's, Enviro Infra Engineers, HDFC Life, SBI Life",The Economic Times,2024-11-29,DRREDDY,2024-11
Dr. Reddy's up 2% on launching Toripalimab to treat nasopharyngeal cancer,Business Standard,2024-11-29,DRREDDY,2024-11
"Dr. Reddy's launches Toripalimab in India, the first and only immuno-oncology drug approved for the treatment of nasopharyngeal carcinoma",Business Wire,2024-11-28,DRREDDY,2024-11
"Dr. Reddy's Laboratories and Senores Pharmaceuticals, Inc. Announce the Launch of Ivermectin Tablets USP, 3 mg in US Market",Business Wire,2024-11-26,DRREDDY,2024-11
Dr Reddy's launches Toripalimab to treat nasopharyngeal cancer in India,Business Standard,2024-11-28,DRREDDY,2024-11
"Dr. Reddy’s launches Toripalimab to treat rare cancer, India 3rd country to access the drug",Upstox,2024-11-28,DRREDDY,2024-11
Pharma stock in focus after it launches India’s first neck & head cancer treatment drug,Trade Brains,2024-11-28,DRREDDY,2024-11
