Date,Open,High,Low,Close,Adj Close,Volume
2025-02-10,1905.0,1905.0,1878.5999755859375,1880.300048828125,1854.2110595703125,3828734
2025-02-11,1883.0999755859375,1903.0,1870.0,1875.6500244140625,1849.6256103515625,4411601
2025-02-12,1885.0,1894.5999755859375,1847.0,1863.1500244140625,1837.299072265625,5633947
2025-02-13,1868.5,1873.5,1835.6500244140625,1843.25,1817.6751708984375,5237744
2025-02-14,1854.0,1859.300048828125,1828.3499755859375,1856.4000244140625,1830.6427001953125,5292961
