Date,Open,High,Low,Close,Adj Close,Volume
2025-03-03,1210.5,1217.0,1204.1500244140625,1206.199951171875,1206.199951171875,8158881
2025-03-04,1207.1500244140625,1216.6500244140625,1206.25,1210.4000244140625,1210.4000244140625,9574490
2025-03-05,1217.0,1225.949951171875,1211.300048828125,1215.699951171875,1215.699951171875,9052846
2025-03-06,1227.949951171875,1227.949951171875,1209.0,1218.050048828125,1218.050048828125,11949475
2025-03-07,1211.0999755859375,1217.8499755859375,1206.300048828125,1214.550048828125,1214.550048828125,6620284
