Heading,Source,Date,Symbol
Kotak Mahindra Bank acquires 100% stake in Sonata Finance for Rs 537 crore,Business Standard,29 Mar 2024,KOTAKBANK
"Kotak Mahindra Bank share price up by 1%, after Company acquires Sonata Finance in ₹537 crore deal",Mint,28 Mar 2024,KOTAKBANK
Kotak Bank acquires Sonata Finance for Rs 537 cr,The Economic Times,28 Mar 2024,KOTAKBANK
Kotak Mahindra Bank acquires Sonata Finance for Rs 537 crore,Moneycontrol,28 Mar 2024,KOTAKBANK
Kotak firm’s Rs 60 crore donation to BJP coincided with crucial RBI decisions on Kotak Mahindra Bank,Newslaundry,27 Mar 2024,KOTAKBANK
Audit profession under great pressure: Kotak,Financial Express,6 Mar 2024,KOTAKBANK
"Angel One, Kotak Mahindra Bank arm executives to launch wealth mgmt biz",Business Standard,2 Mar 2024,KOTAKBANK
Kotak Securities was ordered to refund Rs 5.67 lakh lost in F&O trading to NRI after 13 years of long figh,The Economic Times,14 Mar 2024,KOTAKBANK
Kotak Mahindra Bank divests 2% stake in KFin Technologies for Rs 208 crore,Moneycontrol,12 Mar 2024,KOTAKBANK
RBI decision on IDBI Bank bidders soon,Financial Express,9 Mar 2024,KOTAKBANK
