Heading,Source,Date,Symbol
Mahindra Finance aims to nearly double non-vehicle loan book in FY25,The Economic Times,6 Mar 2024,M&M
"Prudential Management and Services sells 0.7% stake in M&M for Rs 1,778 cr",Business Standard,7 Mar 2024,M&M
"Mahindra signs MoU with Adani Total Energies E-Mobility Limited, broadening EV charging infrastructure access",Mahindra,21 Mar 2024,M&M
Mahindra promoter group entity initiates sale of 0.8% stake for $215 mn,Mint,6 Mar 2024,M&M
Keshub Mahindra’s family members to sell M&M shares,Financial Express,7 Mar 2024,M&M
"Tech Mahindra is merging two US-based subsidiaries, here's are the three reasons",Times of India,26 Mar 2024,M&M
Tata Motors vs M&M: Which auto major should you pick for the long term?,Mint,22 Mar 2024,M&M
Tech Mahindra announces merger of two subsidiaries based in the US,Business Standard,24 Mar 2024,M&M
Mahindra Lifespaces launches Mahindra Zen Bengaluru’s 1st Net Zero Waste + Energy Homes,Mahindra,22 Mar 2024,M&M
Trying to grow Mahindra Lifespaces five times in five years: Amit Kumar Sinha,The Economic Times,11 Mar 2024,M&M
