Heading,Source,Date,Symbol
"Power Grid, Coal India, ONGC, NTPC among largest loser in Nifty-50 Stocks: Nifty PSE Index cracks 5%",Mint,13 Mar 2024,POWERGRID
"KEC International gets orders worth ₹2,257 crore across its various businesses",CNBC TV18,13 Mar 2024,POWERGRID
POWERGRID Receives Approval For Solar Energy Transmission Project In Andhra Pradesh,SolarQuarter,1 Mar 2024,POWERGRID
"Hot Stocks: Bet on PSUs like Container Corp, PowerGrid and SBI for the short term",Moneycontrol,21 Mar 2024,POWERGRID
"Traders Diary: Buy, sell or hold strategy on RVNL, HUL, Power Grid, Petronet LNG, over a dozen other stocks today",Zee Business,1 Apr 2024,POWERGRID
"India, Sri Lanka working to link power grids via undersea transmission line",The Indian Express,5 Mar 2024,POWERGRID
"Stock recommendations by analyst for March 22: Olectra Greentech, BF Utilities and PowerGrid",BUSINESS TODAY,22 Mar 2024,POWERGRID
"17th annual conference on Power Transmission in India | February 27-28, 2024 | The Leela Ambience",Power Line Magazine,5 Mar 2024,POWERGRID
Power sector to see ₹17 L cr investments in 5-7 yrs: Power and renewable energy minister RK Singh,The Economic Times,7 Mar 2024,POWERGRID
Power Sector: Is it heading towards another collapse? Bernstein answers,Mint,6 Mar 2024,POWERGRID
