Date,Close
2023-10-09 00:00:00+05:30,19512.349609375
2023-10-10 00:00:00+05:30,19689.849609375
2023-10-11 00:00:00+05:30,19811.349609375
2023-10-12 00:00:00+05:30,19794.0
2023-10-13 00:00:00+05:30,19751.05078125
