Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-05-02 00:00:00+05:30,6922.0,7098.0,6918.0,6928.0,207912,0.0,0.0
2025-05-05 00:00:00+05:30,6960.0,7031.0,6950.0,6974.0,259097,0.0,0.0
2025-05-06 00:00:00+05:30,6999.5,7074.0,6950.0,7009.0,292595,0.0,0.0
2025-05-07 00:00:00+05:30,6970.0,7056.0,6950.0,6983.0,338311,0.0,0.0
2025-05-08 00:00:00+05:30,6950.0,6979.0,6806.0,6851.5,383274,0.0,0.0
2025-05-09 00:00:00+05:30,6735.5,6844.0,6677.5,6722.0,428193,0.0,0.0
2025-05-12 00:00:00+05:30,6800.0,6940.5,6758.5,6926.0,237009,0.0,0.0
2025-05-13 00:00:00+05:30,6908.0,7013.0,6900.0,6917.5,323598,0.0,0.0
2025-05-14 00:00:00+05:30,6930.0,6993.0,6862.5,6916.5,324593,0.0,0.0
2025-05-15 00:00:00+05:30,6942.0,7096.5,6870.0,7072.5,656146,0.0,0.0
2025-05-16 00:00:00+05:30,7080.0,7105.0,6993.0,7015.0,270772,0.0,0.0
2025-05-19 00:00:00+05:30,6985.0,7061.0,6965.5,6974.5,307173,0.0,0.0
2025-05-20 00:00:00+05:30,6985.5,7007.0,6891.0,6912.0,365507,0.0,0.0
2025-05-21 00:00:00+05:30,6928.5,7043.0,6928.5,6984.0,449740,0.0,0.0
2025-05-22 00:00:00+05:30,6984.0,7001.0,6915.0,6954.5,229993,0.0,0.0
2025-05-23 00:00:00+05:30,6987.5,7088.0,6930.0,7064.5,321466,0.0,0.0
2025-05-26 00:00:00+05:30,7095.0,7120.0,7080.0,7096.5,228090,0.0,0.0
2025-05-27 00:00:00+05:30,7118.5,7124.5,7029.5,7073.5,218088,0.0,0.0
2025-05-28 00:00:00+05:30,7100.0,7101.0,6932.5,6956.5,278102,0.0,0.0
2025-05-29 00:00:00+05:30,6965.5,6981.0,6886.5,6923.0,308885,0.0,0.0
2025-05-30 00:00:00+05:30,6950.0,6993.0,6853.5,6880.5,911209,0.0,0.0
