Heading,Source,Date,Symbol
"Power Grid, Hitachi Energy: Goldman Sachs expects up to 25% upside for these 2 power stocks",Mint,23 Apr 2024,POWERGRID
"Power Grid Corp board approves plan to raise Rs 12,000 cr via bonds",Business Standard,17 Apr 2024,POWERGRID
Power Grid shares gain over 5% on securing new transmission projects,Upstox,18 Apr 2024,POWERGRID
Power Grid shares surge 4% on winning transmission system projects,Moneycontrol,18 Apr 2024,POWERGRID
"Power Grid shares jump 5% on new orders; plans to raise ₹12,000 cr via bonds",Fortune India,18 Apr 2024,POWERGRID
Stocks in news: Power Grid bags 3 inter-state transmission projects,CNBC TV18,16 Apr 2024,POWERGRID
"1:3 Bonus Issue, 4.38% Dividend Yield: Maharatna PSU To Mull Fundraising, Buy For TP Rs 298",Goodreturns,12 Apr 2024,POWERGRID
Power Grid Corporation Secures Three Key Transmission Projects,Energetica India Magazine,20 Apr 2024,POWERGRID
Power Grid Corporation Secures Three New Inter-State Transmission Projects,Outlook Business,18 Apr 2024,POWERGRID
India may need $500 billion capex in power transmission by FY50,Financial Express,20 Apr 2024,POWERGRID
