Heading,Source,Date,Symbol
"VECV sales fall 18% to 5,377 units April",Moneycontrol,1 May 2024,EICHERMOT
"Indian automakers report higher car, two-wheeler sales in April",Reuters,1 May 2024,EICHERMOT
Stock Market Highlights: Nifty forms green candle on daily chart; hits new all-time high,The Economic Times,8 Apr 2024,EICHERMOT
"Share Market Highlights 12 April 2024: Sensex drops 793 pts; Nifty settles below 22,550; Sun Pharma, Maruti slip over 3%",BusinessLine,12 Apr 2024,EICHERMOT
"Hyundai's India unit, Tata Motors post higher April sales, Eicher sales dip",Business Standard,1 May 2024,EICHERMOT
"Stock Market Highlight: Markets close record higher! Nifty above 22,650; Sensex up 495 points; Nifty Midcap at 50,050",Financial Express,8 Apr 2024,EICHERMOT
"HT's complete coverage of stock market on April 8 as Sensex, Nifty rise",Hindustan Times,8 Apr 2024,EICHERMOT
"Market Close Highlights : Sensex ends up 560pts, Nifty at 22,330; Broader market, PSU Bank, Cons., Pharma, Health gain",Mint,22 Apr 2024,EICHERMOT
"Nifty on Monday ends 189 points higher, manages to move above initial hurdle at 22,300 level. What’s in s...",The Economic Times,22 Apr 2024,EICHERMOT
"Closing Bell: Sensex up 560 points, Nifty above 22,300; all sectors in the green",Moneycontrol,22 Apr 2024,EICHERMOT
