Heading,Source,Date,Symbol
"IndusInd Bank Q4 Results: Profit jumps 15% YoY to Rs 2,347 crore, beats estimates",The Economic Times,25 Apr 2024,INDUSINDBK
"IndusInd Bank Q4 Results: Net profit increases 15% YoY ₹2,346 crore, dividend declared",Mint,25 Apr 2024,INDUSINDBK
"Healthy loan growth likely to aid IndusInd Bank's income, profit in Q4: Analysts",Moneycontrol,24 Apr 2024,INDUSINDBK
"IndusInd Bank Q4 Update: Deposits, advances show healthy uptick, CASA ratio flat",CNBC TV18,4 Apr 2024,INDUSINDBK
IndusInd Bank successfully executes RBI's programmable CBDC pilot,Business Standard,22 Apr 2024,INDUSINDBK
Hinduja Group’s IndusInd International Holdings acquires 60% in Invesco India,Financial Express,9 Apr 2024,INDUSINDBK
"IndusInd Bank shares fall 2% post Q4 results. Should you buy, sell or hold?",The Economic Times,26 Apr 2024,INDUSINDBK
"IndusInd, Invesco sign mutual fund JV",Mint,9 Apr 2024,INDUSINDBK
"Q4 Results 2024 Updates: Bajaj Finance, Nestle India, IndusInd Bank, Vedanta, Tech Mahindra, more to announce earnings",Financial Express,25 Apr 2024,INDUSINDBK
"Bajaj Finance Q4 results: Net profit rises 21% to 3,824 cr, revenue up 31%",Business Standard,25 Apr 2024,INDUSINDBK
