Date,Close
2025-07-14 00:00:00+05:30,25082.30078125
2025-07-15 00:00:00+05:30,25195.80078125
2025-07-16 00:00:00+05:30,25212.05078125
2025-07-17 00:00:00+05:30,25111.44921875
2025-07-18 00:00:00+05:30,24968.400390625
