Date,Open,High,Low,Close,Adj Close,Volume
2023-07-10,4849.0,4951.0,4845.0498046875,4897.9501953125,4738.37451171875,659388
2023-07-11,4938.5,4954.4501953125,4905.0,4917.64990234375,4757.4326171875,400593
2023-07-12,4929.0,4947.5,4867.0,4878.4501953125,4719.51025390625,295827
2023-07-13,4921.0,4990.0,4849.85009765625,4866.4501953125,4707.90087890625,501038
2023-07-14,4894.9501953125,4906.2998046875,4850.0,4859.60009765625,4701.2744140625,419873
