Date,Open,High,Low,Close,Adj Close,Volume
2024-11-18,929.7999877929688,942.5,916.0,930.75,923.902587890625,2193819
2024-11-19,935.0,940.5,915.0499877929688,917.1500244140625,910.4026489257812,1844903
2024-11-21,917.1500244140625,922.0,900.5,911.7000122070312,904.9927368164062,1550618
2024-11-22,916.25,948.5,912.8499755859375,945.2000122070312,938.2462768554688,1427895
