Date,Open,High,Low,Close,Adj Close,Volume
2021-07-19,1600.0,1639.4000244140625,1597.5999755859375,1609.5999755859375,1544.7967529296875,3027093
2021-07-20,1609.8499755859375,1622.6500244140625,1582.0,1590.3499755859375,1526.32177734375,1847026
2021-07-22,1610.0,1647.1500244140625,1591.550048828125,1642.1500244140625,1576.0362548828125,3231269
2021-07-23,1644.0,1645.949951171875,1606.8499755859375,1611.75,1546.8603515625,2259058
