Heading,Source,Date,Symbol
"Akzo Nobel India shares hit all-time high, surge 22% in 2 days amid buzz of Asian Paints' potential asset...",Moneycontrol,9 Oct 2024,ASIANPAINT
"Asian Paints open to potential acquisition of AkzoNobel assets, says CEO Amit Syngle",CNBC TV18,8 Oct 2024,ASIANPAINT
Dulux paint maker Akzo Nobel India stock hits new high; zooms 19%,Business Standard,9 Oct 2024,ASIANPAINT
