Heading,Source,Date,Symbol
JIO Financial Services - Negative Breakout: 4 stocks cross below their 200 DMAs,The Economic Times,22 Oct 2024,ONGC
"Oil and Gas Companies reported unusual revenue, shares muted with no gains",PSU Connect,21 Oct 2024,ONGC
Government may scrap windfall tax on crude oil,Financial Express,24 Oct 2024,ONGC
