Heading,Source,Date,Symbol
"TCS, Infosys witness dip in younger employees",Mint,11 Jun 2024,TCS
US court orders TCS to pay $194 million for trade secrets misappropriation,Business Standard,15 Jun 2024,TCS
TCS told to pay $194 mn in penal charges by US court for 'misappropriation of trade secrets',Business Today,14 Jun 2024,TCS
