Heading,Source,Date,Symbol
"F&O stocks to buy today: Bharti Airtel, M&M among top 8 trading ideas for 10 June 2024",The Economic Times,10 Jun 2024,BHARTIARTL
Bharti Airtel converts $49.87 mn worth of foreign debt bonds into equity,Business Standard,11 Jun 2024,BHARTIARTL
