Heading,Source,Date,Symbol
"HCLTech May Meet Annual Revenue Guidance, Says Morgan Stanley; Shares Gain",NDTV Profit,12 Jun 2024,HCLTECH
HCLTech signs $278-million deal with Germany's largest co-op bank apoBank,CNBC TV18,11 Jun 2024,HCLTECH
HCL Technologies Shares Gian 3% on Renewing $278 Million Deal with apoBank,Equitypandit,12 Jun 2024,HCLTECH
"Stock Market highlights 12 June 2024: Sensex ends at 76,600, Nifty at 23,300 level; realty, auto and FMCG sectoral indices edge lower",BusinessLine,12 Jun 2024,HCLTECH
HCL Technologies share price gains 3% on large deal with apoBank; Morgan Stanley maintains ‘Overweight’ call,Mint,12 Jun 2024,HCLTECH
