Heading,Source,Date,Symbol
L&T Finance transitions to NBFC-ICC following subsidiary merger,CNBC TV18,16 Aug 2024,LT
"L&T, Balkrishna Ind, Hindalco & IREDA: What Aditya Agarwal of Sanctum Wealth says on these 4 stocks",Business Today,23 Aug 2024,LT
"Stocks to watch today: L&T, IRFC, Bank of Baroda, ONGC & more; check list",Upstox,11 Aug 2024,LT
"Bombay HC quashes Rs 2,237-cr GST demand raised against L&T",Moneycontrol,20 Aug 2024,LT
L&T Finance Achieves NBFC-ICC Status from RBI,Adda247,16 Aug 2024,LT
L&T bags large order for its Transportation Infrastructure vertical,Financial Express,21 Aug 2024,LT
Larsen & Toubro International FZE to acquire further 15% stake in L&T Oman,Business Standard,14 Aug 2024,LT
L&T Finance partners with Kunal Shah's CRED to offer personal loans,Indian Startup News,21 Aug 2024,LT
"Stock Market Highlights: Nifty making higher highs on daily, weekly charts. Here’s how to trade on Thursday",The Economic Times,21 Aug 2024,LT
"Bombay High Court quashes ₹2,237 crore GST demand against Larsen & Toubro",Mint,20 Aug 2024,LT
