Heading,Source,Date,Symbol
"Dividend stocks: Bharti Airtel, NTPC, Eicher Motors among 13 stocks to trade ex-dividend on Aug 7",Mint,7 Aug 2024,BHARTIARTL
"Bharti Airtel Q1 results highlights: Net profit jumps two-fold to Rs 4,160 crore; beats estimates",Moneycontrol,5 Aug 2024,BHARTIARTL
"Bharti Airtel, NTPC among 13 stocks to trade ex-dividend on Wednesday; last date to buy today",The Economic Times,6 Aug 2024,BHARTIARTL
"Q1 Results 2024: Bharti Airtel, ONGC, Marico, V-Mart Retail, and over 80 others to report Q1 earnings today",Financial Express,5 Aug 2024,BHARTIARTL
Indus Towers becomes subsidiary of Bharti Airtel post share buyback,Business Today,28 Aug 2024,BHARTIARTL
"Bharti Beats Profit Estimate Buoyed by New Users, One-Time Gains",Bloomberg.com,5 Aug 2024,BHARTIARTL
Indus Towers to become Bharti Airtel subsidiary after share buyback,Business Standard,28 Aug 2024,BHARTIARTL
"Bharti Airtel chairman Sunil Mittal’s remuneration jumps 92%, what company's note to shareholders said",Times of India,1 Aug 2024,BHARTIARTL
Bharti Airtel Q1 Preview: Revenue to increase 3.1% due to recovery in Africa and India business,Moneycontrol,4 Aug 2024,BHARTIARTL
Q1 results today: Bharti Airtel among 109 companies to announce earnings on Monday,The Economic Times,5 Aug 2024,BHARTIARTL
