Heading,Source,Date,Symbol
"Adani Ports Q1 Results: Profit rises by 47.2% YoY, revenue at Rs 6,956.32 crore",Financial Express,1 Aug 2024,ADANIPORTS
"Adani Ports registers 47% profit growth, 21% revenue in April-June quarter - Hindustan Times",Hindustan Times,1 Aug 2024,ADANIPORTS
"Adani Ports Q1 Results: Shares gain after highest-ever quarterly revenue, profit and EBITDA",CNBC TV18,1 Aug 2024,ADANIPORTS
"Adani Ports shares@ Rs 2,000? Here are fresh target prices for Adani group stock",Business Today,2 Aug 2024,ADANIPORTS
Adani Ports to acquire 80% stake in Astro Offshore for $185 million,Business Standard,30 Aug 2024,ADANIPORTS
"Adani Ports Q1 Profit Jumps 47% to Rs 3,107 Crore",Rediff,1 Aug 2024,ADANIPORTS
"Adani Group Stocks, Adani Energy Share Price Highlights: Adani stocks dip although MSCI lifts restrictions in August 2024 index review",BusinessLine,13 Aug 2024,ADANIPORTS
"Adani Ports Rallies with 47% Profit Growth in Q1FY25, Hits ₹3,107 Crore Mark",Outlook Business,1 Aug 2024,ADANIPORTS
Adani group stock to buy now for an upside of 30%; Are you holding it?,Trade Brains,29 Aug 2024,ADANIPORTS
"Adani Group to invest ₹3,500 crore in Madhya Pradesh’s Gwalior-Chambal region",The Hindu,29 Aug 2024,ADANIPORTS
