Heading,Source,Date,Symbol
"Why ONGC shares rallied 8% today; stock price targets, triggers & more",Business Today,7 Aug 2024,ONGC
ONGC shares jump over 7%; brokerages maintain ‘buy’ call on stock,Financial Express,7 Aug 2024,ONGC
Govt approves 20% premium for natural gas from new wells for ONGC,Business Standard,12 Aug 2024,ONGC
"ONGC , Oil India share prices rise 8%: Should you Buy Sell or Hold the stocks of upstream oil producers?",Mint,7 Aug 2024,ONGC
"Centre approves investment of Rs 10,501 cr in ONGC Petro additions Ltd",The Economic Times,10 Aug 2024,ONGC
"ONGC's stake in OPaL to surge to over 92% following warrant conversion, CCD buyback",Moneycontrol,21 Aug 2024,ONGC
ONGC Buyback of Debentures: Rs 7778 cr! BIG UPDATE - Check details,ET Now,21 Aug 2024,ONGC
"ONGC approves investment of Rs. 7,778 Cr in OPaL",Indian Chemical News,23 Aug 2024,ONGC
India's Huge Thrust on Petrochemicals Belies its Tall Talk on Sustainable Energy,The Wire India,31 Aug 2024,ONGC
ONGC shares extend gains to hit fresh record high; is more steam left?,Business Today,13 Aug 2024,ONGC
