Heading,Source,Date,Symbol
"Stocks to watch, Aug 20: Zomato, IndusInd Bank, Saraswati Saree Depot",Business Standard,20 Aug 2024,INDUSINDBK
IndusInd Bank gets RBI nod to set up mutual fund asset management business,The Economic Times,19 Aug 2024,INDUSINDBK
IndusInd Bank gets RBI nod for undertaking mutual funds business via new subsidiary,Moneycontrol,20 Aug 2024,INDUSINDBK
"IndusInd Bank share price today – Falls 2.5% to Rs 1,369 on global concerns, growth worries",Financial Express,5 Aug 2024,INDUSINDBK
'44 existing players': What Nomura says on IndusInd Bank's mutual fund foray,Business Today,20 Aug 2024,INDUSINDBK
"IndusInd Bank down 2%, hits 52-week low; trades lower for 6th straight day",Business Standard,7 Aug 2024,INDUSINDBK
Stock market today: Trade setup for Nifty 50 and Sensex today; five stocks to buy or sell on Friday - August 9,Mint,9 Aug 2024,INDUSINDBK
IndusInd Bank Gets RBI Approval For Setting Up A Wholly Owned Subsidiary For Asset Management Business,Goodreturns,20 Aug 2024,INDUSINDBK
Stock Radar: IndusInd Bank stock down over 20% from highs; time to go short in this private bank?,The Economic Times,12 Aug 2024,INDUSINDBK
IndusInd Bank shares in focus as lender gets RBI approval for mutual fund biz,Business Today,20 Aug 2024,INDUSINDBK
