Heading,Source,Date,Symbol
"Infosys shares in focus amid Rs 32,403 crore GST demand notice; what IT firm says",Business Today,1 Aug 2024,INFY
"Infosys says DGGI withdraws tax demand of ₹3,898 crore for FY18",Mint,4 Aug 2024,INFY
"Govt to not give any relaxation in its Rs 32,000 cr GST demand on Infosys",Business Standard,6 Aug 2024,INFY
Infosys Coded India’s Tax Network. It Got a $4 Billion Bill,Bloomberg,4 Aug 2024,INFY
Stock Market Highlights: Nifty forms Doji candle in range-bound action. Here’s how to trade on Friday,The Economic Times,1 Aug 2024,INFY
"Government open to resolving Rs 32,000 crore tax dispute with Infosys: Report",India Today,22 Aug 2024,INFY
Infosys CEO Salil Parekh shares important update on onboarding delays: ‘Everyone with…’,Times of India,26 Aug 2024,INFY
"Stocks To Watch: Infosys, Adani Enterprises, Dabur, Tata Motors, JSW Infrastructure",Financial Express,2 Aug 2024,INFY
Infosys shares up 20% in 2024 so far; can this IT stock revisit record high level?,Business Today,19 Aug 2024,INFY
Cognizant files lawsuit against Infosys over trade secrets; Infy denies,Business Standard,24 Aug 2024,INFY
