Date,Close
2024-07-22 00:00:00+05:30,24509.25
2024-07-23 00:00:00+05:30,24479.05078125
2024-07-24 00:00:00+05:30,24413.5
2024-07-25 00:00:00+05:30,24406.099609375
2024-07-26 00:00:00+05:30,24834.849609375
