Heading,Source,Date,Symbol,Month
Asian Paints shares slip over 3% on announcing resignation of 2 top executives,The Economic Times,2024-12-19,ASIANPAINT,2024-12
"Nestle India, Asian Paints, IndusInd Bank: Three Nifty 50 stocks hit 52-week lows today; what's driving...",Moneycontrol,2024-12-19,ASIANPAINT,2024-12
"Battle for Dulux maker: Pidilite, JSW, Indigo Paints in $2.5 billion race | Company Business News",Mint,2024-12-18,ASIANPAINT,2024-12
"Trending stocks today: Asian Paints, Axis Bank, Exide, Sagility India & more",News9live,2024-12-20,ASIANPAINT,2024-12
"Trending stocks today: Inventurus Knowledge, ITC, One Mobikwik and more",News9live,2024-12-19,ASIANPAINT,2024-12
