Heading,Source,Date,Symbol
"Sensex rejig on Monday: Zomato to replace JSW Steel, $513 million inflows expected",The Economic Times,21 Dec 2024,JSWSTEEL
Markets slump over 1 per cent,Financial Express,17 Dec 2024,JSWSTEEL
