Date,Open,High,Low,Close,Adj Close,Volume
2022-08-16,1625.0384521484375,1628.375244140625,1536.5404052734375,1585.2467041015625,1570.5501708984375,1431538
2022-08-17,1593.6632080078125,1632.458984375,1589.7288818359375,1610.147705078125,1595.2203369140625,1052538
2022-08-18,1601.631591796875,1615.177734375,1579.71875,1607.3587646484375,1592.457275390625,1010974
2022-08-19,1613.5343017578125,1615.576171875,1587.78662109375,1599.4901123046875,1584.6614990234375,815549
