Heading,Source,Date,Symbol
NTPC to add 30 Gw coal-based thermal capacity by 2032 to meet demand,Business Standard,11 Apr 2025,NTPC
"From Vedanta, Vodafone Idea to PFC, NTPC Green- Here are 8 stocks to watch",Financial Express,9 Apr 2025,NTPC
"NTPC to add 30 GW coal capacity by FY32; eyes entry into power distribution, green hydrogen, and battery sto..",ET EnergyWorld,11 Apr 2025,NTPC
NTPC to add 30 GW coal-fired power by FY32,Moneycontrol,11 Apr 2025,NTPC
