Date,Open,High,Low,Close,Adj Close,Volume
2025-04-01,152.07000732421875,155.33999633789062,152.07000732421875,153.1199951171875,149.63052368164062,29142122
2025-04-02,154.0,156.25,152.27000427246094,154.69000244140625,151.1647491455078,24977582
2025-04-03,153.0,155.97000122070312,152.60000610351562,153.6199951171875,150.11912536621094,15117526
2025-04-04,152.6199951171875,152.99000549316406,140.0,140.38999938964844,137.1906280517578,80846143
