Heading,Source,Date,Symbol
"Tata Consumer Products completes merger of subsidiaries to simplify, streamline business",Moneycontrol,1 Sept 2024,TATACONSUM
Tata Consumer Products completes merger of three subsidiaries in India,Business Standard,1 Sept 2024,TATACONSUM
Tata Consumer Products completes merger of three wholly-owned subsidiaries,Financial Express,1 Sept 2024,TATACONSUM
