Heading,Source,Date,Symbol
"Hindalco may report YoY revenue decline, strong bottom line, margins",Moneycontrol,23 May 2024,HINDALCO
"Hindalco Q4 Results: Profit jumps 70% YoY to Rs 1,412 crore, beats estimates",The Economic Times,24 May 2024,HINDALCO
"Q4 results today: Bosch, Hindalco, Ashok Leyland, ZEEL among 256 companies to post earnings on May 24",Mint,24 May 2024,HINDALCO
Hindalco Industries Q4 results: Net profit jumps 32% on improved margins,Business Standard,24 May 2024,HINDALCO
Hindalco shares climb nearly 4%; hit record high,The Indian Express,29 May 2024,HINDALCO
Hindalco Dividend 2024: Board recommends 350% dividend - Check full details,Zee Business,24 May 2024,HINDALCO
"Hindalco Industries Plans Rs 30,000 Crore Capex To Meet Rising Demand",NDTV Profit,27 May 2024,HINDALCO
"Share Market Highlights May 21, 2024: Sensex, Nifty settle flat; metal stocks shine",BusinessLine,21 May 2024,HINDALCO
"Q4 Results 2024 Updates: NTPC, Hindalco Industries, Ashok Leyland, Glenmark Pharma, Coffee Day Enterprises, more to announce earnings today",Financial Express,25 May 2024,HINDALCO
Hindalco's shares rise by 3.5% after subsidiary Novelis firms up IPO plan,Business Standard,29 May 2024,HINDALCO
