Heading,Source,Date,Symbol
"RBI penalises ICICI Bank, YES Bank for norm violations",Financial Express,28 May 2024,ICICIBANK
ICICI Bank to acquire minor stake in new entity to be set up in GIFT-IFSC,Business Standard,17 May 2024,ICICIBANK
ICICI Bank vs Axis Bank: Which private sector lender should investors choose for long term?,Mint,21 May 2024,ICICIBANK
ICICI Bank approves fresh 6.5 lakh shares ESOP options; stock drops 1%,Moneycontrol,22 May 2024,ICICIBANK
"Capital Small Finance Bank, ICICI Lombard enter into bancassurance tie-up",BusinessLine,30 May 2024,ICICIBANK
"RBI penalises YES Bank, ICICI Bank for regulatory breaches",CNBC TV18,27 May 2024,ICICIBANK
"5 money changes in May 2024: Revision in saving account charges, credit card rules, special FD deadlines",The Economic Times,2 May 2024,ICICIBANK
Explained: Why did RBI impose penalty on ICICI Bank and YES Bank,Business Standard,28 May 2024,ICICIBANK
"Five stocks contribute 75% to Nifty's latest 1,000-point rally",Moneycontrol,24 May 2024,ICICIBANK
Stocks to buy: From ICICI Bank to NMDC - Motilal Oswal recommends these shares to buy this week,Mint,6 May 2024,ICICIBANK
