Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-02 00:00:00+05:30,4728.404619977678,4750.171109002137,4689.01690535075,4698.49365234375,356664,0.0,0.0
2024-05-03 00:00:00+05:30,4719.668222193326,4719.668222193326,4647.408568846158,4683.63720703125,262493,0.0,0.0
2024-05-06 00:00:00+05:30,4757.032318382384,5138.5662451789785,4740.497536302583,4996.564453125,2837757,0.0,0.0
2024-05-07 00:00:00+05:30,4992.9613485077525,5152.830187935742,4983.928529885554,5107.3720703125,1156073,0.0,0.0
2024-05-08 00:00:00+05:30,5084.815785612737,5181.013861993254,5058.014727174503,5161.22119140625,323414,0.0,0.0
2024-05-09 00:00:00+05:30,5160.875311072639,5180.569169066694,4980.177488174822,5004.955078125,379667,0.0,0.0
2024-05-10 00:00:00+05:30,5004.955153632,5052.437220458675,4907.868741402702,5001.697265625,223289,0.0,0.0
2024-05-13 00:00:00+05:30,5009.7427136307215,5103.57123374212,4990.048856202401,5064.6279296875,323879,0.0,0.0
2024-05-14 00:00:00+05:30,5064.628282458801,5095.180804214675,4970.306180222975,5074.74658203125,205585,0.0,0.0
2024-05-15 00:00:00+05:30,5083.384184704008,5098.389075497692,4988.519341565987,4998.93359375,166198,0.0,0.0
2024-05-16 00:00:00+05:30,4999.081418531074,5083.8284414763875,4953.03091361316,5071.73583984375,312988,0.0,0.0
2024-05-17 00:00:00+05:30,5073.858253747676,5073.858253747676,4999.9207267661795,5021.4404296875,116594,0.0,0.0
2024-05-21 00:00:00+05:30,4981.164621623765,5124.301536038241,4980.226635243611,5111.5673828125,376474,0.0,0.0
2024-05-22 00:00:00+05:30,5152.731236727244,5234.368827365775,5128.25008169075,5199.7197265625,748236,0.0,0.0
2024-05-23 00:00:00+05:30,5193.549946623563,5225.73116909113,5121.24112808549,5213.29296875,423256,0.0,0.0
2024-05-24 00:00:00+05:30,5192.513917368196,5217.241861143479,5151.941908257503,5173.36328125,268208,0.0,0.0
2024-05-27 00:00:00+05:30,5197.350540830796,5197.350540830796,5061.370476823304,5145.2783203125,329998,0.0,0.0
2024-05-28 00:00:00+05:30,5142.070487130905,5217.4887407422475,5113.9858433087675,5183.08642578125,259151,0.0,0.0
2024-05-29 00:00:00+05:30,5135.160417454435,5200.312395069198,5133.186115102473,5162.60302734375,286144,0.0,0.0
2024-05-30 00:00:00+05:30,5135.259070302141,5174.745116121334,5106.532875567198,5131.75439453125,357619,0.0,0.0
2024-05-31 00:00:00+05:30,5141.082971240254,5153.915935646191,5044.983714460468,5113.2451171875,651525,0.0,0.0
